358.20773; 1694
359.91287; 1652
361.6156; 1638
363.3222; 1534
365.02432; 1514
366.72614; 1504
368.42969; 1509
370.13086; 1440
371.83588; 1492
373.53641; 1478
375.23871; 1473
376.93863; 1462
378.64032; 1450
380.34167; 1514
382.04065; 1480
383.74139; 1460
385.43973; 1500
387.13986; 1467
388.83963; 1524
390.53705; 1582
392.23621; 1671
393.93301; 1706
395.63153; 1771
397.32977; 1864
399.0256; 1841
400.72321; 1819
402.41843; 1878
404.11539; 1842
405.81; 1856
407.50635; 1831
409.20236; 1815
410.89603; 1793
412.59143; 1776
414.28445; 1651
415.97717; 1587
417.67166; 1567
419.36374; 1561
421.05759; 1497
422.75113; 1501
424.44437; 1496
426.13519; 1447
427.82574; 1460
429.51804; 1458
431.20795; 1465
432.8996; 1394
434.5889; 1403
436.27994; 1430
437.96863; 1441
439.65698; 1457
441.34708; 1498
443.03687; 1528
444.72635; 1474
446.41348; 1522
448.10028; 1561
449.78885; 1617
451.47504; 1703
453.16296; 1766
454.84854; 1798
456.53583; 1942
458.22079; 2156
459.90543; 2478
461.5918; 3166
463.27582; 3939
464.96158; 4841
466.64499; 5356
468.33014; 5353
470.01291; 4899
471.69537; 4371
473.37958; 3607
475.06143; 2884
476.74503; 2478
478.42627; 2163
480.10925; 1994
481.78986; 1875
483.47018; 1798
485.15018; 1715
486.82986; 1686
488.51129; 1622
490.19037; 1595
491.87119; 1564
493.54965; 1555
495.22781; 1514
496.90771; 1511
498.58524; 1489
500.2645; 1470
501.94144; 1460
503.62009; 1509
505.29639; 1428
506.97238; 1451
508.6481; 1434
510.32349; 1448
512.00061; 1451
513.67535; 1459
515.35187; 1433
517.026; 1425
518.69989; 1395
520.37341; 1425
522.04663; 1366
523.72162; 1358
525.39423; 1372
527.0686; 1359
528.7406; 1379
530.41437; 1349
532.08374; 1401
533.75482; 1401
535.42761; 1395
537.09814; 1388
538.77032; 1361
540.43817; 1382
542.10974; 1360
543.77905; 1375
545.45001; 1397
547.11865; 1406
548.78497; 1429
550.45502; 1527
552.1228; 1532
553.79224; 1517
555.45935; 1531
557.12616; 1468
558.79272; 1541
560.46094; 1508
562.12683; 1445
563.79041; 1461
565.45776; 1410
567.12274; 1437
568.78943; 1462
570.45178; 1490
572.11792; 1521
573.78168; 1485
575.44513; 1435
577.10834; 1432
578.77118; 1397
580.43579; 1341
582.09601; 1332
583.76001; 1326
585.42163; 1302
587.08301; 1268
588.74402; 1299
590.4068; 1329
592.06519; 1344
593.72534; 1326
595.38721; 1310
597.04675; 1319
598.70593; 1243
600.36487; 1250
602.0235; 1223
603.68182; 1242
605.34186; 1241
606.99756; 1260
608.65497; 1238
610.31409; 1239
611.96887; 1240
613.62738; 1227
615.28363; 1204
616.93951; 1222
618.59509; 1242
620.25043; 1231
621.9054; 1225
623.56213; 1226
625.21454; 1226
626.86859; 1238
628.5224; 1242
630.1759; 1223
631.83112; 1247
633.48199; 1245
635.1366; 1235
636.78687; 1215
638.44086; 1236
640.09052; 1208
641.7439; 1194
643.39301; 1225
645.04376; 1187
646.69629; 1231
648.34448; 1218
649.99634; 1193
651.64392; 1263
653.29523; 1240
654.9422; 1223
656.5929; 1247
658.23926; 1235
659.88934; 1236
661.53516; 1255
663.18463; 1249
664.82983; 1245
666.47675; 1213
668.12329; 1276
669.76959; 1263
671.41559; 1287
673.06128; 1305
674.70667; 1332
676.34979; 1367
677.99658; 1465
679.63904; 1559
681.28528; 1624
682.92719; 1650
684.57275; 1675
686.21405; 1603
687.85712; 1572
689.49982; 1482
691.1402; 1424
692.7843; 1350
694.42413; 1365
696.06763; 1363
697.70685; 1294
699.34979; 1313
700.9884; 1303
702.62872; 1299
704.2688; 1268
705.90851; 1280
707.54596; 1240
709.18707; 1257
710.82391; 1260
712.46246; 1217
714.10071; 1245
715.73669; 1255
717.37634; 1265
719.01166; 1272
720.64874; 1213
722.28552; 1261
723.922; 1208
725.55615; 1274
727.19403; 1311
728.82764; 1280
730.46289; 1319
732.0979; 1329
733.7326; 1397
735.36499; 1445
737.0011; 1662
738.63287; 2057
740.26642; 2544
741.89764; 2809
743.53052; 2938
745.16315; 2811
746.79352; 2543
748.42755; 2182
750.05725; 1822
751.68872; 1599
753.31787; 1429
754.95074; 1333
756.57928; 1302
758.20953; 1273
759.83752; 1332
761.46918; 1312
763.09662; 1289
764.72571; 1280
766.35248; 1295
767.98096; 1294
769.60919; 1293
771.23712; 1254
772.86273; 1245
774.49005; 1239
776.11707; 1303
777.74384; 1269
779.36829; 1280
780.99445; 1277
782.61829; 1318
784.24384; 1356
785.86914; 1329
787.49213; 1373
789.11682; 1406
790.7392; 1406
792.36328; 1418
793.98511; 1453
795.6106; 1468
797.23187; 1464
798.8548; 1470
800.4754; 1523
802.09778; 1528
803.71783; 1593
805.3396; 1572
806.95911; 1603
808.58221; 1593
810.20111; 1505
811.82172; 1465
813.44006; 1408
815.06006; 1379
816.6778; 1326
818.29718; 1318
819.91437; 1326
821.5332; 1321
823.14978; 1284
824.76801; 1278
826.38599; 1281
828.00366; 1246
829.61908; 1288
831.23615; 1227
832.85095; 1224
834.46747; 1250
836.08173; 1264
837.69763; 1262
839.31134; 1243
840.92664; 1243
842.53973; 1254
844.15454; 1267
845.76703; 1246
847.38123; 1221
848.9931; 1222
850.60675; 1182
852.21808; 1255
853.83112; 1215
855.44189; 1220
857.05432; 1231
858.66449; 1223
860.27637; 1264
861.88599; 1205
863.49725; 1270
865.10632; 1253
866.71698; 1268
868.32544; 1306
869.93365; 1340
871.54346; 1362
873.15106; 1336
874.75836; 1373
876.36731; 1350
877.97406; 1384
879.58246; 1427
881.1886; 1374
882.79639; 1419
884.40198; 1388
886.00922; 1413
887.6142; 1330
889.22089; 1315
890.82532; 1266
892.42944; 1217
894.03326; 1221
895.63879; 1208
897.24207; 1198
898.84698; 1170
900.44971; 1183
902.05408; 1172
903.65424; 1177
905.258; 1183
906.85956; 1154
908.46277; 1174
910.06378; 1176
911.66638; 1132
913.26483; 1177
914.86688; 1169
916.46674; 1155
918.06824; 1158
919.66748; 1152
921.26843; 1163
922.86511; 1189
924.46545; 1204
926.0636; 1171
927.66339; 1155
929.26093; 1179
930.85815; 1178
932.45514; 1197
934.05377; 1173
935.65015; 1182
937.24628; 1197
938.8421; 1163
940.43958; 1195
942.03485; 1219
943.62982; 1192
945.22449; 1209
946.8208; 1223
948.41492; 1201
950.00879; 1234
951.60229; 1288
953.19751; 1266
954.78857; 1250
956.38318; 1251
957.97559; 1275
959.56964; 1252
961.15955; 1229
962.75305; 1198
964.3443; 1196
965.9353; 1154
967.52795; 1161
969.11835; 1154
970.7085; 1159
972.29834; 1152
973.88983; 1134
975.47717; 1162
977.06812; 1145
978.65686; 1139
980.2453; 1125
981.83344; 1169
983.42322; 1157
985.00891; 1153
986.59814; 1175
988.18323; 1098
989.77185; 1194
991.35834; 1171
992.94452; 1187
994.5304; 1202
996.11597; 1180
997.70129; 1209
999.28827; 1236
1000.8711; 1192
1002.4575; 1232
1004.0417; 1217
1005.6256; 1230
1007.2092; 1240
1008.7926; 1234
1010.3776; 1242
1011.9584; 1230
1013.5428; 1202
1015.1232; 1236
1016.707; 1235
1018.2867; 1206
1019.8701; 1214
1021.4492; 1205
1023.032; 1220
1024.6106; 1216
1026.1927; 1208
1027.7708; 1192
1029.3524; 1208
1030.9298; 1202
1032.5109; 1184
1034.0897; 1171
1035.6683; 1206
1037.2466; 1180
1038.8246; 1162
1040.4023; 1136
1041.9797; 1101
1043.5569; 1107
1045.1338; 1145
1046.7104; 1139
1048.2867; 1120
1049.8628; 1097
1051.4386; 1134
1053.014; 1107
1054.5873; 1145
1056.1642; 1186
1057.7388; 1103
1059.3131; 1090
1060.8872; 1139
1062.4591; 1125
1064.0345; 1143
1065.606; 1191
1067.1808; 1251
1068.7516; 1192
1070.324; 1206
1071.8961; 1207
1073.4679; 1181
1075.0396; 1195
1076.6108; 1171
1078.1819; 1173
1079.7526; 1180
1081.323; 1148
1082.8912; 1157
1084.4631; 1138
1086.0308; 1131
1087.6002; 1141
1089.1692; 1101
1090.738; 1100
1092.3046; 1066
1093.8748; 1094
1095.4408; 1103
1097.0084; 1106
1098.5778; 1099
1100.1429; 1098
1101.7098; 1128
1103.2764; 1165
1104.8427; 1158
1106.4069; 1175
1107.9725; 1203
1109.538; 1183
1111.1031; 1180
1112.6661; 1154
1114.2308; 1173
1115.7971; 1177
1117.3593; 1177
1118.923; 1196
1120.4846; 1168
1122.0498; 1213
1123.6108; 1196
1125.1736; 1226
1126.734; 1249
1128.2981; 1257
1129.858; 1280
1131.4197; 1342
1132.981; 1376
1134.54; 1387
1136.1028; 1445
1137.6614; 1492
1139.2216; 1483
1140.7795; 1459
1142.3392; 1433
1143.8986; 1426
1145.4578; 1344
1147.0166; 1314
1148.5732; 1369
1150.1315; 1273
1151.6876; 1197
1153.2472; 1191
1154.8027; 1202
1156.36; 1243
1157.9149; 1224
1159.4716; 1245
1161.028; 1277
1162.5822; 1309
1164.1379; 1263
1165.6935; 1258
1167.2488; 1187
1168.8018; 1180
1170.3566; 1183
1171.9091; 1180
1173.4633; 1156
1175.0171; 1161
1176.5688; 1128
1178.1222; 1188
1179.6733; 1147
1181.2261; 1156
1182.7787; 1173
1184.3309; 1178
1185.881; 1197
1187.4326; 1142
1188.9841; 1139
1190.5333; 1116
1192.0842; 1138
1193.6329; 1167
1195.1832; 1162
1196.7314; 1271
1198.2813; 1155
1199.8289; 1154
1201.3781; 1173
1202.927; 1178
1204.4739; 1172
1206.0223; 1152
1207.5686; 1168
1209.1165; 1175
1210.6621; 1189
1212.2095; 1175
1213.7566; 1142
1215.3014; 1161
1216.848; 1184
1218.3923; 1178
1219.9384; 1159
1221.4822; 1187
1223.0276; 1153
1224.5708; 1180
1226.1138; 1229
1227.6584; 1212
1229.2009; 1231
1230.745; 1253
1232.2869; 1252
1233.8304; 1324
