358.20773; 1697
359.91287; 1646
361.6156; 1597
363.3222; 1524
365.02432; 1541
366.72614; 1490
368.42969; 1462
370.13086; 1482
371.83588; 1474
373.53641; 1494
375.23871; 1502
376.93863; 1465
378.64032; 1490
380.34167; 1451
382.04065; 1487
383.74139; 1500
385.43973; 1516
387.13986; 1509
388.83963; 1517
390.53705; 1588
392.23621; 1673
393.93301; 1775
395.63153; 1783
397.32977; 1868
399.0256; 1892
400.72321; 1854
402.41843; 1859
404.11539; 1816
405.81; 1823
407.50635; 1844
409.20236; 1866
410.89603; 1786
412.59143; 1768
414.28445; 1718
415.97717; 1620
417.67166; 1543
419.36374; 1527
421.05759; 1538
422.75113; 1500
424.44437; 1497
426.13519; 1483
427.82574; 1425
429.51804; 1441
431.20795; 1422
432.8996; 1447
434.5889; 1445
436.27994; 1430
437.96863; 1408
439.65698; 1452
441.34708; 1455
443.03687; 1490
444.72635; 1525
446.41348; 1540
448.10028; 1573
449.78885; 1687
451.47504; 1664
453.16296; 1741
454.84854; 1829
456.53583; 1980
458.22079; 2116
459.90543; 2471
461.5918; 3134
463.27582; 3972
464.96158; 4840
466.64499; 5387
468.33014; 5327
470.01291; 4978
471.69537; 4360
473.37958; 3566
475.06143; 2984
476.74503; 2520
478.42627; 2198
480.10925; 2030
481.78986; 1895
483.47018; 1795
485.15018; 1731
486.82986; 1655
488.51129; 1637
490.19037; 1593
491.87119; 1584
493.54965; 1538
495.22781; 1539
496.90771; 1486
498.58524; 1501
500.2645; 1509
501.94144; 1519
503.62009; 1507
505.29639; 1473
506.97238; 1418
508.6481; 1460
510.32349; 1438
512.00061; 1470
513.67535; 1478
515.35187; 1402
517.026; 1439
518.69989; 1439
520.37341; 1405
522.04663; 1391
523.72162; 1409
525.39423; 1398
527.0686; 1377
528.7406; 1380
530.41437; 1367
532.08374; 1412
533.75482; 1411
535.42761; 1388
537.09814; 1414
538.77032; 1416
540.43817; 1403
542.10974; 1394
543.77905; 1323
545.45001; 1386
547.11865; 1416
548.78497; 1472
550.45502; 1509
552.1228; 1539
553.79224; 1565
555.45935; 1540
557.12616; 1512
558.79272; 1499
560.46094; 1494
562.12683; 1482
563.79041; 1446
565.45776; 1462
567.12274; 1434
568.78943; 1465
570.45178; 1494
572.11792; 1502
573.78168; 1485
575.44513; 1471
577.10834; 1389
578.77118; 1373
580.43579; 1306
582.09601; 1313
583.76001; 1345
585.42163; 1288
587.08301; 1282
588.74402; 1279
590.4068; 1334
592.06519; 1339
593.72534; 1316
595.38721; 1316
597.04675; 1290
598.70593; 1285
600.36487; 1293
602.0235; 1272
603.68182; 1260
605.34186; 1270
606.99756; 1251
608.65497; 1228
610.31409; 1260
611.96887; 1268
613.62738; 1216
615.28363; 1207
616.93951; 1214
618.59509; 1245
620.25043; 1230
621.9054; 1251
623.56213; 1246
625.21454; 1250
626.86859; 1248
628.5224; 1219
630.1759; 1279
631.83112; 1243
633.48199; 1215
635.1366; 1256
636.78687; 1235
638.44086; 1230
640.09052; 1241
641.7439; 1223
643.39301; 1217
645.04376; 1213
646.69629; 1223
648.34448; 1207
649.99634; 1220
651.64392; 1261
653.29523; 1263
654.9422; 1219
656.5929; 1254
658.23926; 1201
659.88934; 1237
661.53516; 1207
663.18463; 1230
664.82983; 1273
666.47675; 1218
668.12329; 1272
669.76959; 1250
671.41559; 1247
673.06128; 1257
674.70667; 1385
676.34979; 1378
677.99658; 1457
679.63904; 1600
681.28528; 1606
682.92719; 1666
684.57275; 1710
686.21405; 1591
687.85712; 1575
689.49982; 1469
691.1402; 1426
692.7843; 1394
694.42413; 1328
696.06763; 1338
697.70685; 1332
699.34979; 1323
700.9884; 1285
702.62872; 1274
704.2688; 1283
705.90851; 1287
707.54596; 1267
709.18707; 1248
710.82391; 1273
712.46246; 1259
714.10071; 1261
715.73669; 1271
717.37634; 1287
719.01166; 1299
720.64874; 1309
722.28552; 1279
723.922; 1275
725.55615; 1273
727.19403; 1310
728.82764; 1301
730.46289; 1303
732.0979; 1327
733.7326; 1381
735.36499; 1500
737.0011; 1648
738.63287; 2005
740.26642; 2501
741.89764; 2861
743.53052; 3009
745.16315; 2789
746.79352; 2577
748.42755; 2175
750.05725; 1839
751.68872; 1587
753.31787; 1471
754.95074; 1400
756.57928; 1325
758.20953; 1337
759.83752; 1330
761.46918; 1320
763.09662; 1302
764.72571; 1279
766.35248; 1324
767.98096; 1304
769.60919; 1277
771.23712; 1246
772.86273; 1262
774.49005; 1248
776.11707; 1312
777.74384; 1237
779.36829; 1291
780.99445; 1322
782.61829; 1303
784.24384; 1307
785.86914; 1343
787.49213; 1348
789.11682; 1392
790.7392; 1424
792.36328; 1423
793.98511; 1427
795.6106; 1483
797.23187; 1479
798.8548; 1458
800.4754; 1492
802.09778; 1569
803.71783; 1559
805.3396; 1591
806.95911; 1601
808.58221; 1579
810.20111; 1544
811.82172; 1465
813.44006; 1447
815.06006; 1357
816.6778; 1328
818.29718; 1293
819.91437; 1340
821.5332; 1288
823.14978; 1281
824.76801; 1276
826.38599; 1242
828.00366; 1256
829.61908; 1258
831.23615; 1244
832.85095; 1241
834.46747; 1250
836.08173; 1272
837.69763; 1242
839.31134; 1243
840.92664; 1283
842.53973; 1251
844.15454; 1260
845.76703; 1240
847.38123; 1223
848.9931; 1220
850.60675; 1217
852.21808; 1200
853.83112; 1222
855.44189; 1185
857.05432; 1220
858.66449; 1231
860.27637; 1201
861.88599; 1222
863.49725; 1228
865.10632; 1298
866.71698; 1285
868.32544; 1287
869.93365; 1329
871.54346; 1321
873.15106; 1365
874.75836; 1333
876.36731; 1320
877.97406; 1360
879.58246; 1393
881.1886; 1387
882.79639; 1384
884.40198; 1379
886.00922; 1408
887.6142; 1359
889.22089; 1317
890.82532; 1277
892.42944; 1232
894.03326; 1227
895.63879; 1214
