358.20773; 1730
359.91287; 1652
361.6156; 1708
363.3222; 1601
365.02432; 1545
366.72614; 1509
368.42969; 1518
370.13086; 1530
371.83588; 1532
373.53641; 1506
375.23871; 1528
376.93863; 1500
378.64032; 1493
380.34167; 1502
382.04065; 1565
383.74139; 1536
385.43973; 1545
387.13986; 1572
388.83963; 1594
390.53705; 1676
392.23621; 1763
393.93301; 1848
395.63153; 1866
397.32977; 1895
399.0256; 1857
400.72321; 1999
402.41843; 1871
404.11539; 1914
405.81; 1922
407.50635; 1933
409.20236; 1851
410.89603; 1850
412.59143; 1768
414.28445; 1700
415.97717; 1692
417.67166; 1637
419.36374; 1586
421.05759; 1607
422.75113; 1600
424.44437; 1509
426.13519; 1514
427.82574; 1514
429.51804; 1495
431.20795; 1505
432.8996; 1494
434.5889; 1471
436.27994; 1508
437.96863; 1468
439.65698; 1536
441.34708; 1462
443.03687; 1609
444.72635; 1563
446.41348; 1631
448.10028; 1657
449.78885; 1694
451.47504; 1699
453.16296; 1799
454.84854; 1898
456.53583; 2073
458.22079; 2227
459.90543; 2607
461.5918; 3262
463.27582; 4163
464.96158; 5078
466.64499; 5533
468.33014; 5490
470.01291; 4956
471.69537; 4322
473.37958; 3555
475.06143; 2934
476.74503; 2535
478.42627; 2241
480.10925; 2010
481.78986; 1976
483.47018; 1842
485.15018; 1801
486.82986; 1721
488.51129; 1709
490.19037; 1591
491.87119; 1599
493.54965; 1591
495.22781; 1568
496.90771; 1529
498.58524; 1545
500.2645; 1555
501.94144; 1551
503.62009; 1549
505.29639; 1486
506.97238; 1526
508.6481; 1555
510.32349; 1523
512.00061; 1473
513.67535; 1460
515.35187; 1488
517.026; 1485
518.69989; 1481
520.37341; 1426
522.04663; 1455
523.72162; 1436
525.39423; 1420
527.0686; 1450
528.7406; 1426
530.41437; 1433
532.08374; 1458
533.75482; 1442
535.42761; 1468
537.09814; 1489
538.77032; 1442
540.43817; 1447
542.10974; 1434
543.77905; 1431
545.45001; 1482
547.11865; 1466
548.78497; 1559
550.45502; 1542
552.1228; 1578
553.79224; 1561
555.45935; 1584
557.12616; 1618
558.79272; 1575
560.46094; 1583
562.12683; 1524
563.79041; 1519
565.45776; 1499
567.12274; 1483
568.78943; 1517
570.45178; 1605
572.11792; 1597
573.78168; 1561
575.44513; 1530
577.10834; 1496
578.77118; 1417
580.43579; 1385
582.09601; 1387
583.76001; 1377
585.42163; 1350
587.08301; 1378
588.74402; 1386
590.4068; 1387
592.06519; 1412
593.72534; 1353
595.38721; 1390
597.04675; 1385
598.70593; 1325
600.36487; 1319
602.0235; 1270
603.68182; 1323
605.34186; 1319
606.99756; 1309
